id;name;genre;type;episodes;rating;members;aired
235;Detective Conan;Adventure, Comedy, Mystery, Police, Shounen;TV;Unknown;825.0;114702;08/01/1996
1364;Detective Conan Movie 05: Countdown to Heaven;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;825.0;25432;21/04/2001
18689;Diamond no Ace;Comedy, School, Shounen, Sports;TV;75;825.0;81384;06/10/2013
22043;Fairy Tail (2014);Action, Adventure, Comedy, Fantasy, Magic, Shounen;TV;102;825.0;255076;05/04/2014
31988;Hibike! Euphonium 2;Drama, Music, School;TV;13;825.0;47716;06/10/2016
20899;JoJo no Kimyou na Bouken: Stardust Crusaders;Action, Adventure, Drama, Shounen, Supernatural;TV;24;825.0;120089;05/04/2014
1453;Maison Ikkoku;Comedy, Drama, Romance, Slice of Life;TV;96;825.0;22079;26/03/1986
23623;Non Non Biyori Repeat;Comedy, School, Seinen, Slice of Life;TV;12;826.0;64230;07/07/2015
1559;Shijou Saikyou no Deshi Kenichi;Action, Comedy, Martial Arts, School, Shounen;TV;50;825.0;129112;07/10/2006
1382;Yuusha-Ou GaoGaiGar Final;Adventure, Drama, Mecha, Sci-Fi, Shounen;OVA;8;825.0;5001;21/01/2000
23289;Gekkan Shoujo Nozaki-kun;Comedy, Romance, School;TV;12;824.0;292622;07/07/2014
18;Initial D Fourth Stage;Action, Cars, Drama, Seinen, Sports;TV;24;824.0;41584;17/04/2004
4814;Junjou Romantica 2;Comedy, Drama, Romance, Shounen Ai;TV;12;824.0;87617;12/10/2008
16662;Kaze Tachinu;Drama, Historical, Romance;Movie;1;824.0;75359;20/07/2013
12031;Kingdom;Action, Historical, Military, Seinen;TV;38;824.0;54211;04/06/2012
14513;Magi: The Labyrinth of Magic;Action, Adventure, Fantasy, Magic, Shounen;TV;25;824.0;317513;07/10/2012
2581;Mobile Suit Gundam 00;Action, Drama, Mecha, Military, Sci-Fi, Space;TV;25;824.0;120351;06/10/2007
30015;ReLIFE;Romance, School, Slice of Life;TV;13;824.0;202249;02/07/2016
6171;Saint Seiya: The Lost Canvas - Meiou Shinwa;Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural;OVA;13;824.0;40355;24/06/2009
1827;Seirei no Moribito;Action, Adventure, Fantasy, Historical;TV;26;824.0;106888;07/04/2007
25013;Akatsuki no Yona;Action, Adventure, Comedy, Fantasy, Romance, Shoujo;TV;24;823.0;216674;07/10/2014
1367;Detective Conan Movie 08: Magician of the Silver Sky;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;823.0;23130;17/04/2004
27833;Durarara!!x2 Ketsu;Action, Mystery, Supernatural;TV;12;823.0;115295;09/01/2016
26213;Free!: Eternal Summer Special;Comedy, School, Slice of Life;Special;1;823.0;36091;18/03/2015
1974;Glass no Kamen (2005);Drama, Shoujo;TV;51;823.0;17038;06/04/2005
8425;Gosick;Drama, Historical, Mystery, Romance;TV;24;823.0;232113;08/01/2011
12069;Hajime no Ippo: Boxer no Kobushi;Comedy, Drama, Shounen, Sports;Special;1;823.0;20157;21/03/2003
185;Initial D First Stage;Action, Cars, Drama, Seinen, Sports;TV;26;823.0;68128;19/04/1998
18679;Kill la Kill;Action, Comedy, School, Super Power;TV;24;823.0;508118;04/10/2013
2034;Lovely?Complex;Comedy, Romance, Shoujo;TV;24;823.0;235003;07/04/2007
437;Perfect Blue;Dementia, Drama, Horror, Psychological;Movie;1;823.0;117565;28/02/1998
721;Princess Tutu;Comedy, Fantasy, Magic, Romance;TV;38;823.0;73218;16/08/2002
12477;Sakasama no Patema;Sci-Fi, Seinen;Movie;1;823.0;89749;09/11/2013
4938;Tsubasa: Shunraiki;Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural;OVA;2;823.0;40420;17/03/2009
2402;Ashita no Joe;Drama, Sports;TV;79;822.0;15442;01/04/1970
6702;Fairy Tail;Action, Adventure, Comedy, Fantasy, Magic, Shounen;TV;175;822.0;584590;12/10/2009
1566;Ghost in the Shell: Stand Alone Complex - Solid State Society;Mecha, Military, Mystery, Police, Sci-Fi, Seinen;Special;1;822.0;55247;01/09/2006
31741;Magi: Sinbad no Bouken (TV);Action, Adventure, Fantasy, Magic, Shounen;TV;13;822.0;73480;16/04/2016
440;Shoujo Kakumei Utena;Drama, Fantasy, Psychological, Shoujo;TV;39;822.0;77464;02/04/1997
4107;Tengen Toppa Gurren Lagann Movie: Gurren-hen;Action, Comedy, Mecha;Movie;1;822.0;72933;06/09/2008
1506;Detective Conan Movie 10: Requiem of the Detectives;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;821.0;21789;15/04/2006
2759;Evangelion: 1.0 You Are (Not) Alone;Action, Mecha, Sci-Fi;Movie;1;821.0;194561;01/09/2007
72;Full Metal Panic? Fumoffu;Action, Comedy, School;TV;12;821.0;171086;26/08/2003
3016;Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture;Action, Drama, Military, Sci-Fi, Space;Movie;1;821.0;11808;18/12/1993
3783;Kara no Kyoukai 3: Tsuukaku Zanryuu;Action, Drama, Mystery, Supernatural, Thriller;Movie;1;821.0;108720;09/02/2008
3927;Mobile Suit Gundam 00 Second Season;Action, Drama, Mecha, Military, Sci-Fi, Space;TV;25;821.0;86972;05/10/2008
11597;Nisemonogatari;Comedy, Mystery, Supernatural;TV;11;821.0;260062;08/01/2012
28025;Tsukimonogatari;Comedy, Mystery, Supernatural;TV;4;821.0;111009;31/12/2014
24833;Ansatsu Kyoushitsu (TV);Action, Comedy, School, Shounen;TV;22;820.0;312654;10/01/2015
29893;Aria The Avvenire;Fantasy, Sci-Fi, Shounen, Slice of Life;Special;3;820.0;9500;26/09/2015
27663;Baby Steps 2nd Season;Romance, School, Shounen, Sports;TV;25;820.0;36251;05/04/2015
1482;D.Gray-man;Action, Adventure, Comedy, Shounen;TV;103;820.0;334399;03/10/2006
3371;Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari;Action, Military, Sci-Fi, Space;OVA;24;820.0;8621;09/02/1998
25313;Gintama: Jump Festa 2014 Special;Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen;Special;1;820.0;13764;03/04/2015
1430;Lupin III: Cagliostro no Shiro;Adventure, Comedy, Shounen;Movie;1;820.0;32732;15/12/1979
33051;Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season;Action, Drama, Mecha, Sci-Fi, Space;TV;25;820.0;21210;02/10/2016
7720;Ookiku Furikabutte: Natsu no Taikai-hen;Comedy, Sports;TV;13;820.0;22190;02/04/2010
1914;Saiunkoku Monogatari 2nd Season;Adventure, Comedy, Drama, Fantasy, Historical, Romance;TV;39;820.0;23160;07/04/2007
20371;Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai;Comedy, Drama, Romance, Shounen Ai;Movie;1;820.0;23045;15/03/2014
15039;Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie;Drama, Slice of Life, Supernatural;Movie;1;819.0;95241;31/08/2013
2164;Dennou Coil;Adventure, Comedy, Drama, Mystery, Sci-Fi;TV;26;819.0;76860;12/05/2007
237;Eureka Seven;Adventure, Drama, Mecha, Romance, Sci-Fi;TV;50;819.0;239570;17/04/2005
2449;Ghost in the Shell: Stand Alone Complex - The Laughing Man;Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen;Special;1;819.0;21435;23/09/2005
10643;Gintama: Dai Hanseikai;Action, Comedy, Parody, Samurai;Special;1;819.0;14728;25/03/2010
17739;Hidamari Sketch: Sae Hiro Sotsugyou-hen;Comedy, School, Slice of Life;OVA;2;819.0;5959;27/11/2013
135;Hikaru no Go;Comedy, Game, Shounen, Supernatural;TV;75;819.0;69000;10/10/2001
6045;Kimi ni Todoke;Romance, School, Shoujo, Slice of Life;TV;25;819.0;309339;07/10/2009
16001;Kokoro Connect: Michi Random;Comedy, Drama, Romance, School, Slice of Life, Supernatural;Special;4;819.0;106989;19/11/2012
6211;Tokyo Magnitude 8.0;Drama;TV;11;819.0;121349;10/07/2009
232;Cardcaptor Sakura;Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo;TV;70;818.0;181249;07/04/1998
4789;ef: A Tale of Melodies.;Drama, Mystery, Romance, Supernatural;TV;12;818.0;103657;07/10/2008
16918;Gin no Saji;Comedy, School, Shounen, Slice of Life;TV;11;818.0;116261;12/07/2013
1486;Kodomo no Omocha (TV);Comedy, Drama, Romance, Shoujo;TV;102;818.0;27893;05/04/1996
24997;Love Live! The School Idol Movie;Music, School, Slice of Life;Movie;1;818.0;38118;13/06/2015
32902;Mahoutsukai no Yome: Hoshi Matsu Hito;Fantasy, Magic;OVA;3;818.0;43372;10/09/2016
8063;Sekaiichi Hatsukoi OVA;Comedy, Drama, Romance, Shounen Ai;OVA;2;818.0;35225;22/03/2011
25879;Working!!!;Comedy, Romance, Slice of Life;TV;13;818.0;80763;05/07/2015
889;Black Lagoon;Action, Seinen;TV;12;817.0;332562;09/04/2006
21419;Detective Conan Movie 18: The Sniper from Another Dimension;Action, Mystery, Police, Shounen;Movie;1;817.0;12151;19/04/2014
2952;Final Fantasy VII: Advent Children Complete;Action, Fantasy, Super Power;OVA;1;817.0;77111;16/04/2009
934;Higurashi no Naku Koro ni;Horror, Mystery, Psychological, Supernatural, Thriller;TV;26;817.0;359494;05/04/2006
12189;Hyouka;Mystery, School, Slice of Life;TV;22;817.0;372246;23/04/2012
731;Interstella5555: The 5tory of The 5ecret 5tar 5ystem;Adventure, Drama, Music, Sci-Fi;Music;1;817.0;31464;01/12/2003
1530;Kanon (2006);Drama, Romance, Slice of Life, Supernatural;TV;24;817.0;163171;06/10/2006
9656;Kimi ni Todoke 2nd Season;Romance, School, Shoujo, Slice of Life;TV;12;817.0;171866;12/01/2011
20507;Noragami;Action, Adventure, Shounen, Supernatural;TV;12;817.0;515378;05/01/2014
31149;Persona 3 the Movie 4: Winter of Rebirth;Action, Fantasy, Seinen, Supernatural;Movie;1;817.0;13359;23/01/2016
4918;xxxHOLiC Shunmuki;Comedy, Drama, Mystery, Psychological, Supernatural;OVA;2;817.0;40401;17/02/2009
14075;Zetsuen no Tempest;Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen;TV;24;817.0;259900;05/10/2012
4772;Aria The Origination: Sono Choppiri Himitsu no Basho ni...;Comedy, Shounen, Slice of Life;Special;1;816.0;11961;25/06/2008
781;Detective Conan Movie 03: The Last Wizard of the Century;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;816.0;26799;17/04/1999
1363;Detective Conan Movie 04: Captured in Her Eyes;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;816.0;25461;22/04/2000
223;Dragon Ball;Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power;TV;153;816.0;316102;26/02/1986
2004;Hanada Shounen-shi;Comedy, Drama, Slice of Life, Supernatural;TV;25;816.0;6321;02/10/2002
25649;Junjou Romantica 3;Comedy, Drama, Romance, Shounen Ai;TV;12;816.0;39866;09/07/2015
153;Juuni Kokuki;Action, Adventure, Fantasy, Magic, Supernatural;TV;45;816.0;66646;09/04/2002
5029;Major Movie: Yuujou no Winning Shot;Action, Shounen, Sports;Movie;1;816.0;9943;13/12/2008
302;Mirai Shounen Conan;Adventure, Drama, Sci-Fi;TV;26;816.0;15557;04/04/1978
5682;Phantom: Requiem for the Phantom;Action, Drama, Seinen, Thriller;TV;26;816.0;159105;03/04/2009
21647;Tamako Love Story;Comedy, Romance, Slice of Life;Movie;1;816.0;72708;26/04/2014
16049;Toaru Kagaku no Railgun S;Action, Sci-Fi, Super Power;TV;24;816.0;137105;12/04/2013
1065;Touch;Drama, Romance, School, Shounen, Slice of Life, Sports;TV;101;816.0;12833;24/03/1985
18179;Yowamushi Pedal;Comedy, Drama, Shounen, Sports;TV;38;816.0;91138;08/10/2013
47;Akira;Action, Adventure, Horror, Military, Sci-Fi, Supernatural;Movie;1;815.0;215897;16/07/1988
4901;"Black Lagoon: Roberta&#039;s Blood Trail";Action, Seinen;OVA;5;815.0;108099;27/06/2010
23199;Durarara!!x2 Shou;Action, Mystery, Supernatural;TV;12;815.0;189407;10/01/2015
32122;Gintama: Jump Festa 2015 Special;Action, Comedy, Historical, Parody, Samurai, Shounen;Special;1;815.0;7923;03/11/2015
30415;High?Speed!: Free! Starting Days;School, Slice of Life, Sports;Movie;1;815.0;24310;05/12/2015
851;Kyou kara Ore wa!!;Comedy, Shounen;OVA;10;815.0;7954;11/12/1992
10049;Nurarihyon no Mago: Sennen Makyou;Action, Demons, Shounen, Supernatural;TV;24;815.0;75612;03/07/2011
1943;Paprika;Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller;Movie;1;815.0;163308;25/11/2006
4053;Prince of Tennis: The National Tournament Finals;Comedy, School, Shounen, Sports;OVA;7;815.0;21020;25/04/2008
846;School Rumble Ni Gakki;Comedy, Romance, School, Shounen;TV;26;815.0;93095;03/04/2006
9926;Sekaiichi Hatsukoi;Comedy, Drama, Romance, Shounen Ai;TV;12;815.0;94820;09/04/2011
31173;Akagami no Shirayuki-hime 2nd Season;Drama, Fantasy, Romance, Shoujo;TV;12;814.0;80862;12/01/2016
4059;Clannad: Mou Hitotsu no Sekai, Tomoyo-hen;Drama, Romance, School, Slice of Life;Special;1;814.0;160423;16/07/2008
589;Ginga Nagareboshi Gin;Action, Adventure, Drama, Shounen;TV;21;814.0;10575;07/04/1986
15059;Initial D Fifth Stage;Action, Cars, Drama, Seinen, Sports;TV;14;814.0;26711;04/11/2012
7791;K-On!!;Comedy, Music, School, Slice of Life;TV;26;814.0;246276;07/04/2010
17265;Log Horizon;Action, Adventure, Fantasy, Game, Magic, Shounen;TV;25;814.0;387100;05/10/2013
20815;Sekaiichi Hatsukoi: Valentine-hen;Comedy, Romance, Shounen Ai;Movie;1;814.0;13454;15/03/2014
535;Slayers Next;Adventure, Comedy, Demons, Fantasy, Magic;TV;26;814.0;39832;05/04/1996
2563;Aria The OVA: Arietta;Fantasy, Sci-Fi, Shounen, Slice of Life;OVA;1;813.0;20629;21/09/2007
9963;Detective Conan Movie 15: Quarter of Silence;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;813.0;17165;16/04/2011
32551;Digimon Adventure tri. 3: Kokuhaku;Action, Adventure, Comedy, Drama;Movie;1;813.0;20989;24/09/2016
2951;Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi;Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen;Special;1;813.0;29331;24/09/2005
2762;Igano Kabamaru;Adventure, Comedy, Romance, Shounen;TV;24;813.0;5063;20/10/1983
14713;Kamisama Hajimemashita;Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural;TV;13;813.0;189641;02/10/2012
14807;Kara no Kyoukai: Mirai Fukuin;Drama, Mystery, Seinen, Supernatural;Movie;1;813.0;41168;28/09/2013
81;Mobile Suit Gundam: The 08th MS Team;Adventure, Drama, Mecha, Military, Romance, Sci-Fi;OVA;12;813.0;34177;25/01/1996
9204;Omae Umasou da na;Action, Adventure, Fantasy, Kids;Movie;1;813.0;6645;16/10/2010
31098;Ushio to Tora (TV) 2nd Season;Comedy, Demons, Shounen, Supernatural;TV;13;813.0;43916;01/04/2016
1023;"Wolf&#039;s Rain OVA";Adventure, Drama, Psychological, Sci-Fi, Supernatural;OVA;4;813.0;37679;23/01/2004
33253;Ajin 2nd Season;Action, Horror, Mystery, Seinen, Supernatural;TV;13;812.0;51382;08/10/2016
24921;Aoki Hagane no Arpeggio: Ars Nova Cadenza;Action, Sci-Fi, Seinen;Movie;1;812.0;12353;03/10/2015
1471;City Hunter 2;Action, Comedy, Mystery, Shounen;TV;63;812.0;8199;02/04/1988
27831;Durarara!!x2 Ten;Action, Mystery, Supernatural;TV;12;812.0;132506;04/07/2015
2924;ef: A Tale of Memories.;Drama, Mystery, Romance;TV;12;812.0;151106;07/10/2007
4672;Ghost in the Shell 2.0;Action, Mecha, Police, Psychological, Sci-Fi, Seinen;Movie;1;812.0;51789;12/07/2008
2448;Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven;Action, Mecha, Sci-Fi;Special;1;812.0;16614;27/01/2006
3907;Ginga Sengoku Gunyuuden Rai;Adventure, Romance, Sci-Fi, Shounen, Space;TV;52;812.0;5308;08/04/1994
186;Initial D Second Stage;Action, Cars, Drama, Seinen, Sports;TV;13;812.0;45825;15/10/1999
30885;Noragami Aragoto OVA;Action, Adventure, Shounen;OVA;2;812.0;58075;17/11/2015
21469;Stand By Me Doraemon;Comedy, Kids, Sci-Fi, Shounen;Movie;1;812.0;5712;08/08/2014
9941;"Tiger &amp; Bunny";Action, Comedy, Mystery, Super Power;TV;25;812.0;104075;03/04/2011
14813;Yahari Ore no Seishun Love Comedy wa Machigatteiru.;Comedy, Drama, Romance, School;TV;13;812.0;353876;05/04/2013
6421;Fullmetal Alchemist: Brotherhood Specials;Adventure, Drama, Fantasy, Magic, Military, Shounen;Special;4;811.0;67962;26/08/2009
21855;Hanamonogatari;Comedy, Mystery, Supernatural;TV;5;811.0;124886;16/08/2014
11739;Kimi to Boku. 2;Comedy, Drama, Romance, School, Shounen, Slice of Life;TV;13;811.0;44564;03/04/2012
2159;Ookiku Furikabutte;Comedy, Sports;TV;25;811.0;49599;13/04/2007
28297;Ore Monogatari!!;Comedy, Romance, Shoujo;TV;24;811.0;200833;09/04/2015
29831;Tamayura: Sotsugyou Shashin Part 4 - Ashita;Comedy, Drama, Slice of Life;Movie;1;810.0;3187;02/04/2016
2154;Tekkon Kinkreet;Action, Adventure, Psychological, Supernatural;Movie;1;811.0;46018;23/12/2006
6505;There She Is!!;Comedy, Romance;ONA;5;811.0;13935;20/04/2003
861;xxxHOLiC;Comedy, Drama, Mystery, Psychological, Supernatural;TV;24;811.0;150872;07/04/2006
1689;Byousoku 5 Centimeter;Drama, Romance, Slice of Life;Movie;3;810.0;324035;03/03/2007
34103;Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen;Action, Horror, Mystery, Psychological;Special;1;810.0;29969;29/09/2016
3665;Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu;Drama, Military, Sci-Fi, Space;OVA;28;810.0;7712;24/12/1999
9996;Hyouge Mono;Historical, Samurai, Seinen;TV;39;810.0;10649;07/04/2011
7711;Karigurashi no Arrietty;Fantasy;Movie;1;810.0;97910;17/07/2010
77;"Mahou Shoujo Lyrical Nanoha A&#039;s";Action, Comedy, Drama, Magic, Super Power;TV;13;810.0;41685;02/10/2005
401;Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen;Drama, Historical, Romance, Samurai, Shounen;OVA;2;810.0;49454;03/12/2001
32093;Tanaka-kun wa Itsumo Kedaruge;Comedy, School, Slice of Life;TV;12;810.0;101335;09/04/2016
12113;Berserk: Ougon Jidai-hen II - Doldrey Kouryaku;Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural;Movie;1;809.0;66721;23/06/2012
7338;Darker than Black: Kuro no Keiyakusha Gaiden;Action, Mystery, Sci-Fi, Super Power;Special;4;809.0;136135;27/01/2010
32613;Elsword: El Lady;Action, Fantasy;ONA;12;811.0;3846;10/12/2016
3014;Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai;Action, Historical, Military, Sci-Fi, Space;Movie;1;809.0;15069;06/02/1988
645;Hikaru no Go: Journey to the North Star Cup;Game, Shounen;Special;1;809.0;13901;03/01/2004
11135;Hybrid Child;Drama, Historical, Romance, Sci-Fi, Shounen Ai;OVA;4;809.0;26036;29/10/2014
13767;Junjou Romantica OVA;Comedy, Drama, Romance, Shounen Ai;OVA;2;809.0;23192;20/12/2012
5678;Kobato.;Comedy, Drama, Fantasy;TV;24;809.0;88986;06/10/2009
6774;Kuuchuu Buranko;Comedy, Drama, Psychological, Seinen;TV;11;809.0;41521;15/10/2009
1089;Macross: Do You Remember Love?;Action, Mecha, Military, Music, Romance, Sci-Fi, Space;Movie;1;809.0;19240;07/07/1984
25161;One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai;Adventure, Comedy, Fantasy, Shounen;Special;1;809.0;30516;30/08/2014
995;Prince of Tennis: The National Tournament;Action, Comedy, Shounen, Sports;OVA;13;809.0;25170;24/03/2006
2752;Prince of Tennis: The National Tournament Semifinals;Action, Comedy, Sports;OVA;6;809.0;21186;22/06/2007
15;Eyeshield 21;Action, Comedy, Shounen, Sports;TV;145;808.0;83648;06/04/2005
122;Full Moon wo Sagashite;Comedy, Drama, Music, Romance, Shoujo, Supernatural;TV;52;808.0;59374;06/04/2002
1594;Jigoku Shoujo Futakomori;Horror, Mystery, Psychological, Supernatural;TV;26;808.0;79816;07/10/2006
3092;Junjou Romantica;Comedy, Drama, Romance, Shounen Ai;TV;12;808.0;117910;11/04/2008
10721;Mawaru Penguindrum;Comedy, Drama, Mystery, Psychological;TV;24;808.0;156689;08/07/2011
16395;SKET Dance OVA;Comedy, School, Shounen;OVA;1;808.0;11342;04/02/2013
3588;Soul Eater;Action, Adventure, Comedy, Fantasy, Shounen, Supernatural;TV;51;808.0;580184;07/04/2008
4106;Trigun: Badlands Rumble;Action, Comedy, Sci-Fi;Movie;1;808.0;68181;02/04/2010
387;Haibane Renmei;Drama, Fantasy, Mystery, Psychological, Slice of Life;TV;13;807.0;120731;10/10/2002
16916;Kuroko no Basket: Tip Off;Comedy, School, Shounen, Sports;Special;1;807.0;41760;22/02/2013
1088;Macross;Action, Mecha, Military, Music, Romance, Sci-Fi, Space;TV;36;807.0;44157;03/10/1982
10620;Mirai Nikki (TV);Action, Mystery, Psychological, Shounen, Supernatural, Thriller;TV;26;807.0;657190;09/10/2011
2143;Saiyuuki Reload: Burial;Action, Adventure, Drama, Fantasy, Shoujo;OVA;3;807.0;6554;28/04/2007
6582;Tentai Senshi Sunred 2nd Season;Comedy, Parody, Seinen, Super Power;TV;26;807.0;4584;03/10/2009
2158;Terra e... (TV);Action, Drama, Military, Sci-Fi, Space;TV;24;807.0;36941;07/04/2007
22319;Tokyo Ghoul;Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural;TV;12;807.0;618056;04/07/2014
6586;Yume-iro Pâtissière;Kids, School, Shoujo;TV;50;807.0;36921;04/10/2009
66;Azumanga Daioh;Comedy, School, Slice of Life;TV;26;806.0;170901;09/04/2002
8142;Colorful (Movie);Drama, Slice of Life, Supernatural;Movie;1;806.0;63263;21/08/2010
6438;Detective Conan OVA 09: The Stranger in 10 Years...;Adventure, Comedy, Mystery, Police, Shounen;OVA;1;806.0;9649;17/06/2009
33032;Drifters: Special Edition;Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen;OVA;1;806.0;9807;06/06/2016
227;FLCL;Action, Comedy, Dementia, Mecha, Parody, Sci-Fi;OVA;6;806.0;305165;26/04/2000
73;Full Metal Panic! The Second Raid;Action, Mecha, Military;TV;13;806.0;155340;14/07/2005
4898;Kuroshitsuji;Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural;TV;24;806.0;424919;03/10/2008
19111;Love Live! School Idol Project 2nd Season;Music, School, Slice of Life;TV;13;806.0;91864;06/04/2014
7222;Macross F Movie 2: Sayonara no Tsubasa;Action, Mecha, Military, Music, Romance, Sci-Fi, Space;Movie;1;806.0;17826;26/02/2011
22097;Magi: Sinbad no Bouken;Action, Adventure, Fantasy, Magic, Shounen;OVA;5;806.0;52351;14/05/2014
15689;Nekomonogatari: Kuro;Comedy, Romance, Supernatural;TV;4;806.0;173264;31/12/2012
957;Saiunkoku Monogatari;Adventure, Comedy, Drama, Fantasy, Historical, Romance;TV;39;806.0;50951;08/04/2006
24;School Rumble;Comedy, Romance, School, Shounen;TV;26;806.0;178553;05/10/2004
849;Suzumiya Haruhi no Yuuutsu;Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life;TV;14;806.0;428569;03/04/2006
2623;Flanders no Inu (Movie);Drama, Historical;Movie;1;805.0;8505;15/03/1997
29093;Grisaia no Meikyuu: Caprice no Mayu 0;Drama;Special;1;805.0;70039;12/04/2015
