id;name;genre;type;episodes;rating;members
721;Princess Tutu;Comedy, Fantasy, Magic, Romance;TV;38;823;73218
12477;Sakasama no Patema;Sci-Fi, Seinen;Movie;1;823;89749
4938;Tsubasa: Shunraiki;Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural;OVA;2;823;40420
2402;Ashita no Joe;Drama, Sports;TV;79;822;15442
6702;Fairy Tail;Action, Adventure, Comedy, Fantasy, Magic, Shounen;TV;175;822;584590
1566;Ghost in the Shell: Stand Alone Complex - Solid State Society;Mecha, Military, Mystery, Police, Sci-Fi, Seinen;Special;1;822;55247
31741;Magi: Sinbad no Bouken (TV);Action, Adventure, Fantasy, Magic, Shounen;TV;13;822;73480
440;Shoujo Kakumei Utena;Drama, Fantasy, Psychological, Shoujo;TV;39;822;77464
4107;Tengen Toppa Gurren Lagann Movie: Gurren-hen;Action, Comedy, Mecha;Movie;1;822;72933
1506;Detective Conan Movie 10: Requiem of the Detectives;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;821;21789
2759;Evangelion: 1.0 You Are (Not) Alone;Action, Mecha, Sci-Fi;Movie;1;821;194561
72;Full Metal Panic? Fumoffu;Action, Comedy, School;TV;12;821;171086
3016;Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture;Action, Drama, Military, Sci-Fi, Space;Movie;1;821;11808
3783;Kara no Kyoukai 3: Tsuukaku Zanryuu;Action, Drama, Mystery, Supernatural, Thriller;Movie;1;821;108720
3927;Mobile Suit Gundam 00 Second Season;Action, Drama, Mecha, Military, Sci-Fi, Space;TV;25;821;86972
11597;Nisemonogatari;Comedy, Mystery, Supernatural;TV;11;821;260062
28025;Tsukimonogatari;Comedy, Mystery, Supernatural;TV;4;821;111009
24833;Ansatsu Kyoushitsu (TV);Action, Comedy, School, Shounen;TV;22;820;312654
29893;Aria The Avvenire;Fantasy, Sci-Fi, Shounen, Slice of Life;Special;3;820;9500
27663;Baby Steps 2nd Season;Romance, School, Shounen, Sports;TV;25;820;36251
1482;D.Gray-man;Action, Adventure, Comedy, Shounen;TV;103;820;334399
3371;Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari;Action, Military, Sci-Fi, Space;OVA;24;820;8621
25313;Gintama: Jump Festa 2014 Special;Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen;Special;1;820;13764
1430;Lupin III: Cagliostro no Shiro;Adventure, Comedy, Shounen;Movie;1;820;32732
33051;Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season;Action, Drama, Mecha, Sci-Fi, Space;TV;25;820;21210
7720;Ookiku Furikabutte: Natsu no Taikai-hen;Comedy, Sports;TV;13;820;22190
1914;Saiunkoku Monogatari 2nd Season;Adventure, Comedy, Drama, Fantasy, Historical, Romance;TV;39;820;23160
20371;Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai;Comedy, Drama, Romance, Shounen Ai;Movie;1;820;23045
15039;Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie;Drama, Slice of Life, Supernatural;Movie;1;819;95241
2164;Dennou Coil;Adventure, Comedy, Drama, Mystery, Sci-Fi;TV;26;819;76860
237;Eureka Seven;Adventure, Drama, Mecha, Romance, Sci-Fi;TV;50;819;239570
2449;Ghost in the Shell: Stand Alone Complex - The Laughing Man;Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen;Special;1;819;21435
10643;Gintama: Dai Hanseikai;Action, Comedy, Parody, Samurai;Special;1;819;14728
17739;Hidamari Sketch: Sae Hiro Sotsugyou-hen;Comedy, School, Slice of Life;OVA;2;819;5959
135;Hikaru no Go;Comedy, Game, Shounen, Supernatural;TV;75;819;69000
6045;Kimi ni Todoke;Romance, School, Shoujo, Slice of Life;TV;25;819;309339
16001;Kokoro Connect: Michi Random;Comedy, Drama, Romance, School, Slice of Life, Supernatural;Special;4;819;106989
6211;Tokyo Magnitude 8.0;Drama;TV;11;819;121349
232;Cardcaptor Sakura;Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo;TV;70;818;181249
4789;ef: A Tale of Melodies.;Drama, Mystery, Romance, Supernatural;TV;12;818;103657
16918;Gin no Saji;Comedy, School, Shounen, Slice of Life;TV;11;818;116261
16;Hachimitsu to Clover;Comedy, Drama, Josei, Romance;TV;24;818;130646
1486;Kodomo no Omocha (TV);Comedy, Drama, Romance, Shoujo;TV;102;818;27893
24997;Love Live! The School Idol Movie;Music, School, Slice of Life;Movie;1;818;38118
32902;Mahoutsukai no Yome: Hoshi Matsu Hito;Fantasy, Magic;OVA;3;818;43372
8063;Sekaiichi Hatsukoi OVA;Comedy, Drama, Romance, Shounen Ai;OVA;2;818;35225
25879;Working!!!;Comedy, Romance, Slice of Life;TV;13;818;80763
889;Black Lagoon;Action, Seinen;TV;12;817;332562
21419;Detective Conan Movie 18: The Sniper from Another Dimension;Action, Mystery, Police, Shounen;Movie;1;817;12151
2952;Final Fantasy VII: Advent Children Complete;Action, Fantasy, Super Power;OVA;1;817;77111
934;Higurashi no Naku Koro ni;Horror, Mystery, Psychological, Supernatural, Thriller;TV;26;817;359494
12189;Hyouka;Mystery, School, Slice of Life;TV;22;817;372246
731;Interstella5555: The 5tory of The 5ecret 5tar 5ystem;Adventure, Drama, Music, Sci-Fi;Music;1;817;31464
1530;Kanon (2006);Drama, Romance, Slice of Life, Supernatural;TV;24;817;163171
9656;Kimi ni Todoke 2nd Season;Romance, School, Shoujo, Slice of Life;TV;12;817;171866
20507;Noragami;Action, Adventure, Shounen, Supernatural;TV;12;817;515378
31149;Persona 3 the Movie 4: Winter of Rebirth;Action, Fantasy, Seinen, Supernatural;Movie;1;817;13359
4918;xxxHOLiC Shunmuki;Comedy, Drama, Mystery, Psychological, Supernatural;OVA;2;817;40401
14075;Zetsuen no Tempest;Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen;TV;24;817;259900
4772;Aria The Origination: Sono Choppiri Himitsu no Basho ni...;Comedy, Shounen, Slice of Life;Special;1;816;11961
781;Detective Conan Movie 03: The Last Wizard of the Century;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;816;26799
1363;Detective Conan Movie 04: Captured in Her Eyes;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;816;25461
223;Dragon Ball;Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power;TV;153;816;316102
2004;Hanada Shounen-shi;Comedy, Drama, Slice of Life, Supernatural;TV;25;816;6321
25649;Junjou Romantica 3;Comedy, Drama, Romance, Shounen Ai;TV;12;816;39866
153;Juuni Kokuki;Action, Adventure, Fantasy, Magic, Supernatural;TV;45;816;66646
5029;Major Movie: Yuujou no Winning Shot;Action, Shounen, Sports;Movie;1;816;9943
302;Mirai Shounen Conan;Adventure, Drama, Sci-Fi;TV;26;816;15557
8740;One Piece Film: Strong World Episode 0;Action, Adventure, Comedy, Fantasy, Shounen, Super Power;OVA;1;816;33862
5682;Phantom: Requiem for the Phantom;Action, Drama, Seinen, Thriller;TV;26;816;159105
21647;Tamako Love Story;Comedy, Romance, Slice of Life;Movie;1;816;72708
16049;Toaru Kagaku no Railgun S;Action, Sci-Fi, Super Power;TV;24;816;137105
1065;Touch;Drama, Romance, School, Shounen, Slice of Life, Sports;TV;101;816;12833
18179;Yowamushi Pedal;Comedy, Drama, Shounen, Sports;TV;38;816;91138
47;Akira;Action, Adventure, Horror, Military, Sci-Fi, Supernatural;Movie;1;815;215897
4901;"Black Lagoon: Roberta&#039;s Blood Trail";Action, Seinen;OVA;5;815;108099
23199;Durarara!!x2 Shou;Action, Mystery, Supernatural;TV;12;815;189407
32122;Gintama: Jump Festa 2015 Special;Action, Comedy, Historical, Parody, Samurai, Shounen;Special;1;815;7923
30415;High?Speed!: Free! Starting Days;School, Slice of Life, Sports;Movie;1;815;24310
851;Kyou kara Ore wa!!;Comedy, Shounen;OVA;10;815;7954
10049;Nurarihyon no Mago: Sennen Makyou;Action, Demons, Shounen, Supernatural;TV;24;815;75612
1943;Paprika;Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller;Movie;1;815;163308
4053;Prince of Tennis: The National Tournament Finals;Comedy, School, Shounen, Sports;OVA;7;815;21020
846;School Rumble Ni Gakki;Comedy, Romance, School, Shounen;TV;26;815;93095
9926;Sekaiichi Hatsukoi;Comedy, Drama, Romance, Shounen Ai;TV;12;815;94820
31173;Akagami no Shirayuki-hime 2nd Season;Drama, Fantasy, Romance, Shoujo;TV;12;814;80862
4059;Clannad: Mou Hitotsu no Sekai, Tomoyo-hen;Drama, Romance, School, Slice of Life;Special;1;814;160423
589;Ginga Nagareboshi Gin;Action, Adventure, Drama, Shounen;TV;21;814;10575
15059;Initial D Fifth Stage;Action, Cars, Drama, Seinen, Sports;TV;14;814;26711
7791;K-On!!;Comedy, Music, School, Slice of Life;TV;26;814;246276
17265;Log Horizon;Action, Adventure, Fantasy, Game, Magic, Shounen;TV;25;814;387100
20815;Sekaiichi Hatsukoi: Valentine-hen;Comedy, Romance, Shounen Ai;Movie;1;814;13454
535;Slayers Next;Adventure, Comedy, Demons, Fantasy, Magic;TV;26;814;39832
2563;Aria The OVA: Arietta;Fantasy, Sci-Fi, Shounen, Slice of Life;OVA;1;813;20629
9963;Detective Conan Movie 15: Quarter of Silence;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;813;17165
32551;Digimon Adventure tri. 3: Kokuhaku;Action, Adventure, Comedy, Drama;Movie;1;813;20989
2951;Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi;Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen;Special;1;813;29331
2762;Igano Kabamaru;Adventure, Comedy, Romance, Shounen;TV;24;813;5063
14713;Kamisama Hajimemashita;Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural;TV;13;813;189641
14807;Kara no Kyoukai: Mirai Fukuin;Drama, Mystery, Seinen, Supernatural;Movie;1;813;41168
81;Mobile Suit Gundam: The 08th MS Team;Adventure, Drama, Mecha, Military, Romance, Sci-Fi;OVA;12;813;34177
9204;Omae Umasou da na;Action, Adventure, Fantasy, Kids;Movie;1;813;6645
31098;Ushio to Tora (TV) 2nd Season;Comedy, Demons, Shounen, Supernatural;TV;13;813;43916
1023;"Wolf&#039;s Rain OVA";Adventure, Drama, Psychological, Sci-Fi, Supernatural;OVA;4;813;37679
33253;Ajin 2nd Season;Action, Horror, Mystery, Seinen, Supernatural;TV;13;812;51382
24921;Aoki Hagane no Arpeggio: Ars Nova Cadenza;Action, Sci-Fi, Seinen;Movie;1;812;12353
1471;City Hunter 2;Action, Comedy, Mystery, Shounen;TV;63;812;8199
27831;Durarara!!x2 Ten;Action, Mystery, Supernatural;TV;12;812;132506
2924;ef: A Tale of Memories.;Drama, Mystery, Romance;TV;12;812;151106
4672;Ghost in the Shell 2.0;Action, Mecha, Police, Psychological, Sci-Fi, Seinen;Movie;1;812;51789
2448;Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven;Action, Mecha, Sci-Fi;Special;1;812;16614
3907;Ginga Sengoku Gunyuuden Rai;Adventure, Romance, Sci-Fi, Shounen, Space;TV;52;812;5308
186;Initial D Second Stage;Action, Cars, Drama, Seinen, Sports;TV;13;812;45825
10080;Kami nomi zo Shiru Sekai II;Comedy, Harem, Romance, Shounen, Supernatural;TV;12;812;194300
30885;Noragami Aragoto OVA;Action, Adventure, Shounen;OVA;2;812;58075
21469;Stand By Me Doraemon;Comedy, Kids, Sci-Fi, Shounen;Movie;1;812;5712
9941;"Tiger &amp; Bunny";Action, Comedy, Mystery, Super Power;TV;25;812;104075
14813;Yahari Ore no Seishun Love Comedy wa Machigatteiru.;Comedy, Drama, Romance, School;TV;13;812;353876
6421;Fullmetal Alchemist: Brotherhood Specials;Adventure, Drama, Fantasy, Magic, Military, Shounen;Special;4;811;67962
21855;Hanamonogatari;Comedy, Mystery, Supernatural;TV;5;811;124886
11739;Kimi to Boku. 2;Comedy, Drama, Romance, School, Shounen, Slice of Life;TV;13;811;44564
2159;Ookiku Furikabutte;Comedy, Sports;TV;25;811;49599
28297;Ore Monogatari!!;Comedy, Romance, Shoujo;TV;24;811;200833
29831;Tamayura: Sotsugyou Shashin Part 4 - Ashita;Comedy, Drama, Slice of Life;Movie;1;810;3187
2154;Tekkon Kinkreet;Action, Adventure, Psychological, Supernatural;Movie;1;811;46018
6505;There She Is!!;Comedy, Romance;ONA;5;811;13935
861;xxxHOLiC;Comedy, Drama, Mystery, Psychological, Supernatural;TV;24;811;150872
1689;Byousoku 5 Centimeter;Drama, Romance, Slice of Life;Movie;3;810;324035
34103;Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen;Action, Horror, Mystery, Psychological;Special;1;810;29969
3665;Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu;Drama, Military, Sci-Fi, Space;OVA;28;810;7712
9996;Hyouge Mono;Historical, Samurai, Seinen;TV;39;810;10649
7711;Karigurashi no Arrietty;Fantasy;Movie;1;810;97910
77;"Mahou Shoujo Lyrical Nanoha A&#039;s";Action, Comedy, Drama, Magic, Super Power;TV;13;810;41685
401;Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen;Drama, Historical, Romance, Samurai, Shounen;OVA;2;810;49454
32093;Tanaka-kun wa Itsumo Kedaruge;Comedy, School, Slice of Life;TV;12;810;101335
12113;Berserk: Ougon Jidai-hen II - Doldrey Kouryaku;Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural;Movie;1;809;66721
7338;Darker than Black: Kuro no Keiyakusha Gaiden;Action, Mystery, Sci-Fi, Super Power;Special;4;809;136135
32613;Elsword: El Lady;Action, Fantasy;ONA;12;811;3846
3014;Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai;Action, Historical, Military, Sci-Fi, Space;Movie;1;809;15069
645;Hikaru no Go: Journey to the North Star Cup;Game, Shounen;Special;1;809;13901
11135;Hybrid Child;Drama, Historical, Romance, Sci-Fi, Shounen Ai;OVA;4;809;26036
5781;Isekai no Seikishi Monogatari;Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School;OVA;13;809;72021
13767;Junjou Romantica OVA;Comedy, Drama, Romance, Shounen Ai;OVA;2;809;23192
5678;Kobato.;Comedy, Drama, Fantasy;TV;24;809;88986
6774;Kuuchuu Buranko;Comedy, Drama, Psychological, Seinen;TV;11;809;41521
1089;Macross: Do You Remember Love?;Action, Mecha, Military, Music, Romance, Sci-Fi, Space;Movie;1;809;19240
25161;One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai;Adventure, Comedy, Fantasy, Shounen;Special;1;809;30516
995;Prince of Tennis: The National Tournament;Action, Comedy, Shounen, Sports;OVA;13;809;25170
2752;Prince of Tennis: The National Tournament Semifinals;Action, Comedy, Sports;OVA;6;809;21186
15;Eyeshield 21;Action, Comedy, Shounen, Sports;TV;145;808;83648
122;Full Moon wo Sagashite;Comedy, Drama, Music, Romance, Shoujo, Supernatural;TV;52;808;59374
29095;Grisaia no Rakuen;Drama, Harem, Psychological, Romance;TV;10;808;111962
1594;Jigoku Shoujo Futakomori;Horror, Mystery, Psychological, Supernatural;TV;26;808;79816
3092;Junjou Romantica;Comedy, Drama, Romance, Shounen Ai;TV;12;808;117910
10721;Mawaru Penguindrum;Comedy, Drama, Mystery, Psychological;TV;24;808;156689
16395;SKET Dance OVA;Comedy, School, Shounen;OVA;1;808;11342
3588;Soul Eater;Action, Adventure, Comedy, Fantasy, Shounen, Supernatural;TV;51;808;580184
4106;Trigun: Badlands Rumble;Action, Comedy, Sci-Fi;Movie;1;808;68181
387;Haibane Renmei;Drama, Fantasy, Mystery, Psychological, Slice of Life;TV;13;807;120731
16916;Kuroko no Basket: Tip Off;Comedy, School, Shounen, Sports;Special;1;807;41760
1088;Macross;Action, Mecha, Military, Music, Romance, Sci-Fi, Space;TV;36;807;44157
10620;Mirai Nikki (TV);Action, Mystery, Psychological, Shounen, Supernatural, Thriller;TV;26;807;657190
2143;Saiyuuki Reload: Burial;Action, Adventure, Drama, Fantasy, Shoujo;OVA;3;807;6554
6582;Tentai Senshi Sunred 2nd Season;Comedy, Parody, Seinen, Super Power;TV;26;807;4584
2158;Terra e... (TV);Action, Drama, Military, Sci-Fi, Space;TV;24;807;36941
22319;Tokyo Ghoul;Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural;TV;12;807;618056
11113;Usagi Drop Specials;Josei, Slice of Life;Special;4;807;36351
6586;Yume-iro Pâtissière;Kids, School, Shoujo;TV;50;807;36921
66;Azumanga Daioh;Comedy, School, Slice of Life;TV;26;806;170901
8142;Colorful (Movie);Drama, Slice of Life, Supernatural;Movie;1;806;63263
6438;Detective Conan OVA 09: The Stranger in 10 Years...;Adventure, Comedy, Mystery, Police, Shounen;OVA;1;806;9649
33032;Drifters: Special Edition;Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen;OVA;1;806;9807
227;FLCL;Action, Comedy, Dementia, Mecha, Parody, Sci-Fi;OVA;6;806;305165
73;Full Metal Panic! The Second Raid;Action, Mecha, Military;TV;13;806;155340
4898;Kuroshitsuji;Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural;TV;24;806;424919
19111;Love Live! School Idol Project 2nd Season;Music, School, Slice of Life;TV;13;806;91864
7222;Macross F Movie 2: Sayonara no Tsubasa;Action, Mecha, Military, Music, Romance, Sci-Fi, Space;Movie;1;806;17826
22097;Magi: Sinbad no Bouken;Action, Adventure, Fantasy, Magic, Shounen;OVA;5;806;52351
15689;Nekomonogatari: Kuro;Comedy, Romance, Supernatural;TV;4;806;173264
957;Saiunkoku Monogatari;Adventure, Comedy, Drama, Fantasy, Historical, Romance;TV;39;806;50951
24;School Rumble;Comedy, Romance, School, Shounen;TV;26;806;178553
33286;Strike the Blood II;Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire;OVA;8;805;28220
849;Suzumiya Haruhi no Yuuutsu;Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life;TV;14;806;428569
2623;Flanders no Inu (Movie);Drama, Historical;Movie;1;805;8505
268;Golden Boy;Adventure, Comedy, Ecchi;OVA;6;805;113040
29093;Grisaia no Meikyuu: Caprice no Mayu 0;Drama;Special;1;805;70039
427;Kaleido Star;Comedy, Drama, Fantasy, Shoujo;TV;51;805;42253
4280;Kara no Kyoukai 4: Garan no Dou;Action, Mystery, Supernatural, Thriller;Movie;1;805;103600
18429;Lupin III vs. Detective Conan: The Movie;Action, Comedy, Mystery, Shounen;Movie;1;805;10021
17549;Non Non Biyori;Comedy, School, Seinen, Slice of Life;TV;12;805;133475
26123;Seitokai Yakuindomo* OVA;Comedy, School, Shounen, Slice of Life;OVA;6;805;26361
28;Yakitate!! Japan;Comedy, Shounen;TV;69;805;50876
9513;Beelzebub;Action, Comedy, Demons, School, Shounen, Supernatural;TV;60;804;217752
14353;Death Billiards;Drama, Game, Mystery, Psychological, Thriller;Movie;1;804;95690
8408;Durarara!! Specials;Action, Comedy, Supernatural;Special;2;804;103105
13331;Jormungand: Perfect Order;Action, Adventure, Seinen;TV;12;804;81951
4985;Mahou Shoujo Lyrical Nanoha: The Movie 1st;Action, Comedy, Drama, Magic, Super Power;Movie;1;804;20433
29803;Overlord;Action, Adventure, Fantasy, Game, Magic, Supernatural;TV;13;804;244268
22;Prince of Tennis;Action, Comedy, School, Shounen, Sports;TV;178;804;87643
2618;Takarajima;Adventure, Drama, Historical, Mystery;TV;26;804;5306
793;xxxHOLiC Movie: Manatsu no Yoru no Yume;Comedy, Drama, Mystery, Psychological, Supernatural;Movie;1;804;41547
30279;Yuru Yuri San?Hai!;Comedy, School, Shoujo Ai, Slice of Life;TV;12;804;44335
28755;Boruto: Naruto the Movie;Action, Comedy, Martial Arts, Shounen, Super Power;Movie;1;803;74690
10029;Coquelicot-zaka kara;Historical, Romance, School, Shoujo;Movie;1;803;50689
2035;Eikoku Koi Monogatari Emma: Molders-hen;Drama, Historical, Romance, Seinen, Slice of Life;TV;12;803;11903
790;Ergo Proxy;Mystery, Psychological, Sci-Fi;TV;23;803;265005
9289;Hanasaku Iroha;Comedy, Drama, Seinen, Slice of Life;TV;26;803;150393
15809;Hataraku Maou-sama!;Comedy, Demons, Fantasy, Romance, Shounen;TV;13;803;409037
27989;Hibike! Euphonium;Drama, Music, School;TV;13;803;134694
5630;Higashi no Eden;Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller;TV;11;803;276593
2829;Ie Naki Ko Remi;Adventure, Drama, Historical, Slice of Life;TV;23;803;6528
30831;Kono Subarashii Sekai ni Shukufuku wo!;Adventure, Comedy, Fantasy, Supernatural;TV;10;803;244877
416;Kurenai no Buta;Action, Adventure, Comedy, Drama, Historical, Military, Romance;Movie;1;803;74028
85;Mobile Suit Zeta Gundam;Drama, Mecha, Military, Sci-Fi, Space;TV;50;803;28959
30240;Prison School;Comedy, Ecchi, Romance, School, Seinen;TV;12;803;227734
1254;Saint Seiya;Adventure, Fantasy, Sci-Fi, Shounen;TV;114;803;70559
2605;Sayonara Zetsubou Sensei;Comedy, Parody, School;TV;12;803;174531
4163;Seto no Hanayome OVA;Comedy, Parody, Romance, School;OVA;2;803;31973
3228;Zoku Sayonara Zetsubou Sensei;Comedy, Parody, School;TV;13;803;74040
1485;Akachan to Boku;Comedy, Drama, Shoujo;TV;35;802;8353
6351;Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen;Drama, Romance, School;Special;1;802;138364
13119;Hakuouki Movie 2: Shikon Soukyuu;Action, Drama, Historical, Josei, Samurai, Supernatural;Movie;1;803;9492
3782;Kara no Kyoukai 2: Satsujin Kousatsu (Zen);Action, Mystery, Romance, Supernatural, Thriller;Movie;1;802;114415
3572;Macross F;Action, Mecha, Military, Music, Romance, Sci-Fi, Space;TV;25;802;95551
8310;Magic Kaito;Adventure, Comedy, Romance, Shounen;Special;12;802;27274
